label,HeightWidthRatio,MajorMinorRatio,BoundingBoxOccupancy,MaxStdXZ,HHmaxRatio,Height (mm),Distance (mm),P40
0,2.3077,2.5182,0.50795,121.0581,0.94531,1739.3757,959.9777,0.064284
0,2.3297,2.5219,0.50985,119.7903,0.94628,1741.1635,953.7932,0.067812
0,2.3667,2.4717,0.53307,121.1699,0.93426,1719.0441,947.7569,0.070751
0,2.6585,2.7456,0.57065,119.6749,0.93033,1711.8111,944.1821,0.077737
0,2.1395,2.368,0.62487,124.9316,0.80869,1487.9869,907.9308,0.089806
0,2.7241,2.8371,0.50938,120.2694,0.92086,1694.3824,924.196,0.10721
0,2.7176,2.8334,0.53736,121.5885,0.87907,1617.4799,905.5567,0.11838
0,2.9294,3.0423,0.49053,117.2667,0.93838,1726.6194,908.2038,0.12445
0,3.0238,3.0872,0.52264,118.7597,0.93951,1728.6946,905.9285,0.1234
0,3.0353,3.078,0.5326,119.8569,0.93069,1712.4665,901.9921,0.13699
0,2.9405,3.1054,0.56444,119.4544,0.88905,1635.8505,881.4437,0.14901
0,2.6163,2.908,0.58026,123.198,0.81076,1491.8055,851.6381,0.16138
0,2.8556,3.0446,0.48353,119.2098,0.90513,1665.436,892.5966,0.1436
0,3.0575,3.074,0.50294,117.2314,0.93657,1723.2883,904.2858,0.13592
0,2.5778,2.7688,0.56125,119.271,0.80945,1489.3839,853.9644,0.13593
0,2.8652,2.8602,0.55272,117.5722,0.89401,1644.9829,899.2221,0.11966
0,2.9773,2.9174,0.55344,115.9626,0.90233,1660.2802,898.1919,0.11967
0,2.8427,2.8523,0.54896,114.0353,0.89444,1645.7614,893.579,0.11124
0,2.5761,2.8529,0.56412,112.2699,0.81239,1494.7939,864.75,0.12374
0,2.5213,2.8011,0.54749,113.1768,0.81932,1507.544,860.5267,0.1238
0,2.5699,2.8294,0.56962,113.1758,0.82605,1519.9358,858.6273,0.12179
0,2.102,2.5491,0.54191,114.0755,0.7164,1318.1705,776.7158,0.15457
0,2.4545,2.8285,0.54687,115.3898,0.84041,1546.3596,861.6306,0.13576
0,1.2323,1.1913,0.64787,137.198,0.83562,1537.5321,1120.7266,0
0,2.6739,3.34,0.5201,99.2592,0.82435,1516.8127,848.5827,0.15292
0,2.4095,2.8718,0.46859,116.4018,0.83055,1528.2063,862.0448,0.14605
0,2.4231,2.9345,0.45879,120.6237,0.81136,1492.9084,863.1993,0.1403
0,1.1538,1.1605,0.59543,133.1486,0.805,1481.2048,1108.1745,0
0,2.4854,3.1052,0.46761,136.0175,0.80366,1478.7307,830.8268,0.1747
0,2.5921,3.3681,0.60974,129.4745,0.61954,1139.9612,666.6753,0.26235
0,2.3455,3.1248,0.4735,140.3653,0.79256,1458.3149,812.6043,0.20487
0,2.3545,3.0958,0.47434,138.629,0.79232,1457.8661,803.777,0.20986
0,2.8791,3.669,0.52986,127.0811,0.78832,1450.5008,776.1226,0.23225
0,2.8462,3.6607,0.54432,119.4473,0.77649,1428.7456,780.2363,0.2266
0,2.4182,2.9913,0.47512,127.8154,0.78816,1450.2066,799.3707,0.20062
0,2.4722,2.8493,0.49976,129.4196,0.79653,1465.618,819.4904,0.17625
0,2.486,2.8602,0.54002,122.674,0.78819,1450.2708,823.8646,0.16682
0,2.63,3.0898,0.58388,122.8158,0.7906,1454.6978,815.2361,0.16052
0,2.4953,2.6419,0.51535,120.8991,0.78878,1451.3531,842.184,0.11187
0,2.68,2.8928,0.56086,120.1013,0.78228,1439.4042,822.6092,0.11982
0,2.4495,2.6173,0.53187,120.5854,0.78674,1447.5925,810.1675,0.13263
0,2.5364,2.6299,0.51287,121.5387,0.82312,1514.5454,801.8613,0.14219
0,2.3707,2.6879,0.53975,128.8627,0.80588,1482.8251,800.9346,0.16477
0,2.3017,2.7595,0.56632,129.8448,0.78615,1446.5208,789.1254,0.1809
0,2.6864,2.9186,0.50235,133.3776,0.89378,1644.5606,818.643,0.17365
0,2.6557,2.9049,0.49087,138.8219,0.89578,1648.2301,820.937,0.18054
0,2.626,2.9344,0.49873,140.8922,0.89267,1642.5133,832.0094,0.17932
0,2.624,2.8398,0.48459,147.2347,0.88497,1628.3408,833.3184,0.17435
0,2.4884,2.7652,0.49289,148.4325,0.87334,1606.9392,840.6762,0.16737
0,2.9167,3.1303,0.5836,134.7173,0.86672,1594.7714,827.7795,0.17634
0,2.4419,2.6268,0.53572,149.5532,0.87072,1602.1186,842.7286,0.16037
0,2.4297,2.6126,0.5459,146.4393,0.86446,1590.6063,848.903,0.15508
0,2.4724,2.6126,0.5564,145.4492,0.85294,1569.4103,856.7595,0.14995
0,2.8036,2.976,0.59571,130.7391,0.84733,1559.0785,845.4072,0.15819
0,2.528,2.5465,0.58263,146.8137,0.8236,1515.4233,859.7178,0.1423
0,2.488,2.5589,0.58691,144.821,0.81875,1506.5082,838.4131,0.15195
0,2.456,2.5026,0.58822,144.9762,0.79829,1468.8507,827.139,0.15461
0,2.4634,2.5077,0.60584,144.7059,0.78433,1443.1618,810.5296,0.16431
0,2.4435,2.4747,0.60707,144.5411,0.77116,1418.9269,800.9021,0.16428
0,2.439,2.4584,0.59509,143.1624,0.7533,1386.0652,776.2138,0.17688
0,2.4032,2.4879,0.5965,142.0178,0.74363,1368.2852,764.5055,0.18519
0,2.4344,2.4521,0.60802,142.2721,0.73093,1344.9101,760.0639,0.18206
0,2.3967,2.4415,0.61117,139.9251,0.71701,1319.2996,750.5206,0.18223
0,2.3636,2.3499,0.52537,141.9547,0.70368,1294.7683,795.9747,0.12139
0,2.3443,2.2846,0.59002,140.1042,0.70475,1296.7352,720.0622,0.18463
0,2.192,2.1926,0.59924,141.4618,0.67546,1242.8498,705.7286,0.18632
0,2.0894,2.1119,0.63143,141.6608,0.63621,1170.6255,684.9402,0.18893
0,2.072,2.0362,0.61544,142.3384,0.64519,1187.1554,669.9458,0.18675
0,1.9231,1.9313,0.61055,143.6397,0.62082,1142.3017,653.0051,0.18727
0,1.8397,1.8435,0.62953,145.0111,0.60355,1110.5335,633.649,0.19587
0,1.7803,1.7378,0.65061,147.3315,0.57877,1064.9427,608.3551,0.21564
0,1.6715,1.6886,0.64154,147.8492,0.56903,1047.0158,585.0338,0.24639
0,1.6691,1.6173,0.66005,150.7832,0.56698,1043.2372,557.8712,0.27924
0,1.6,1.5582,0.63807,153.7472,0.54572,1004.1257,531.93,0.3068
0,1.6,1.4902,0.61642,155.5241,0.52902,973.4015,512.0779,0.32926
0,1.6154,1.4752,0.58778,157.4382,0.5319,978.7018,497.9505,0.35378
0,1.5634,1.4006,0.59393,158.8442,0.5101,938.5827,484.6442,0.36965
0,1.4667,1.356,0.56139,159.6783,0.50693,932.7515,476.6721,0.38632
0,1.3974,1.3012,0.57902,160.7681,0.49223,905.7028,465.3556,0.40536
0,1.3896,1.2709,0.5589,162.5933,0.49771,915.7955,456.0127,0.42527
0,1.3247,1.2192,0.56299,162.7108,0.47238,869.1835,443.4856,0.44462
0,1.2941,1.1882,0.57936,164.1112,0.46067,847.6291,435.1748,0.45684
0,1.2903,1.1842,0.57132,165.361,0.46599,857.4229,437.2715,0.45723
0,1.2857,1.1465,0.57376,167.7425,0.46823,861.5349,436.5812,0.45802
0,1.2792,1.1246,0.57486,169.0753,0.47111,866.8391,435.5534,0.45917
0,1.2611,1.0426,0.51119,174.9426,0.47111,866.8391,408.2178,0.50809
0,1.2774,1.1379,0.56452,168.1756,0.47186,868.223,432.1305,0.46413
0,1.2774,1.1437,0.56266,168.5436,0.47186,868.223,435.5156,0.45819
0,1.2645,1.0745,0.51801,175.4427,0.46617,857.7475,414.0801,0.50289
0,1.2564,1.1405,0.55841,169.351,0.46547,856.4725,432.3213,0.46556
0,1.25,1.1011,0.54497,171.8197,0.46617,857.7475,430.3782,0.47231
0,1.2405,1.0801,0.50565,177.209,0.4638,853.3907,412.6261,0.51089
0,1.2357,1.1346,0.56044,170.0942,0.4638,853.3907,432.2371,0.46731
0,1.2436,1.0763,0.52035,177.6926,0.46044,847.2095,414.6863,0.50826
0,1.2138,1.0766,0.51015,178.219,0.46104,848.3101,413.532,0.51447
0,1.2075,1.1218,0.55968,171.1208,0.45856,843.7466,431.9417,0.46763
0,1.1497,1.1122,0.53334,172.8859,0.4585,843.6432,429.5866,0.47553
0,1.1914,1.1206,0.54366,172.2701,0.4585,843.6432,428.1456,0.47964
0,1.1707,1.0964,0.53217,174.335,0.45861,843.85,430.4188,0.47592
0,1.1768,1.0845,0.47962,182.2139,0.45861,843.85,409.9805,0.53633
0,1.1829,1.0871,0.48108,182.818,0.46022,846.799,409.628,0.53639
0,1.1697,1.0935,0.48296,184.2088,0.45856,843.7466,411.3986,0.53336
0,1.1768,1.1002,0.53437,176.1654,0.45792,842.5779,424.2582,0.48469
0,1.1636,1.0959,0.48791,184.2356,0.45781,842.3727,410.1799,0.53652
0,1.1557,1.0868,0.48162,183.8485,0.45792,842.5779,409.1618,0.53939
0,1.1497,1.0747,0.4825,184.79,0.4558,838.666,408.5116,0.54082
0,1.1557,1.0906,0.52329,177.8707,0.45792,842.5779,423.328,0.4952
0,1.1557,1.0718,0.47538,185.2222,0.45792,842.5779,408.6515,0.53896
0,1.1627,1.0548,0.47216,185.2483,0.45792,842.5779,412.1665,0.53368
0,1.1497,1.0414,0.47421,185.2885,0.45787,842.4753,410.8063,0.53292
0,1.1697,1.0394,0.48391,184.1288,0.45792,842.5779,411.5387,0.52842
0,1.1687,1.0857,0.5363,174.6345,0.46044,847.2095,431.8237,0.47189
0,1.1627,1.0385,0.49385,182.9852,0.46279,851.5331,412.8211,0.5158
0,1.1902,1.0342,0.50063,182.3546,0.46307,852.0462,414.0086,0.50887
0,1.1818,1.0597,0.49542,183.0203,0.46217,850.3977,410.184,0.51267
0,1.1879,1.0467,0.49975,181.7309,0.46497,855.5489,412.5713,0.50643
0,1.1879,1.0539,0.50037,180.4682,0.46805,861.2066,414.8961,0.50241
0,1.2147,1.0567,0.51109,180.7507,0.47012,865.0171,419.5674,0.48833
0,1.2209,1.1379,0.56469,173.7095,0.4715,867.5599,448.4473,0.43828
0,1.227,1.152,0.56834,173.4665,0.47487,873.767,446.6614,0.43847
0,3.7959,4.1115,0.65394,135.8626,0.92487,1701.757,950.8646,0.061577
0,3.5769,3.8409,0.63627,142.643,0.91439,1682.4837,934.291,0.058986
0,2.2364,2.4371,0.62927,147.5741,0.92462,1701.2972,1163.6291,0
0,3.2857,3.3777,0.65936,135.9356,0.92027,1693.2889,934.8691,0.06859
0,3.1475,3.3335,0.64037,133.8372,0.91914,1691.22,920.0062,0.088933
0,3.1129,3.1082,0.61382,126.4247,0.96116,1768.5334,942.0948,0.064806
0,3.0758,3.1301,0.59315,130.4481,0.93742,1724.8441,934.9374,0.089468
0,3.0455,3.0241,0.59807,118.069,0.93914,1728.0189,935.2715,0.084069
0,2.971,3.0191,0.5754,122.1563,0.93212,1715.0998,935.7408,0.088463
0,2.7324,2.6933,0.55256,114.8844,0.93374,1718.0903,990.0457,0.029825
0,2.6575,2.6315,0.53771,117.0218,0.92723,1706.1096,986.8721,0.030204
0,2.6538,2.9612,0.52465,108.7462,0.93408,1718.7034,951.9393,0.095502
0,2.425,2.5432,0.49916,121.2036,0.91888,1690.7386,985.1389,0.032141
0,2.641,2.9858,0.52695,105.8093,0.9274,1706.4124,941.4957,0.089406
0,2.6933,2.8326,0.5668,110.1465,0.92595,1703.7525,957.0141,0.076977
0,2.8592,3.033,0.59863,103.4545,0.90809,1670.8785,928.3701,0.087854
0,2.6623,2.7205,0.5606,107.1743,0.9131,1680.1128,937.9805,0.071194
0,2.6582,2.8889,0.53574,108.5626,0.92834,1708.1471,936.1131,0.074932
0,2.5422,2.7055,0.54674,112.372,0.9355,1721.3108,943.502,0.06893
0,2.3667,2.4928,0.52415,120.3551,0.93393,1718.4338,943.6013,0.069865
0,2.6463,2.9741,0.53889,106.0827,0.93533,1721.0095,935.6737,0.081656
0,2.3556,2.4743,0.55005,117.798,0.92574,1703.3566,932.5981,0.083468
0,2.3556,2.5297,0.54413,119.9391,0.91895,1690.8755,939.7167,0.082065
0,2.3516,2.6218,0.51987,116.7368,0.93315,1716.9915,947.292,0.07902
0,2.4396,2.6831,0.50639,115.6944,0.9379,1725.7385,953.4688,0.079961
0,2.3871,2.6048,0.51419,117.5529,0.93865,1727.1175,951.9885,0.071496
0,2.4348,2.6477,0.49922,114.1273,0.92902,1709.3993,946.0862,0.074067
0,2.4457,2.5856,0.5071,116.9427,0.92799,1707.4996,943.7827,0.074021
0,2.4457,2.5486,0.5414,118.145,0.93917,1728.0812,942.71,0.073525
0,2.3913,2.427,0.54541,119.3893,0.90994,1674.2956,940.3443,0.06785
0,2.4945,2.5682,0.51895,114.5389,0.92228,1696.9933,947.9509,0.065299
0,2.4835,2.5939,0.55674,115.495,0.92602,1703.8782,946.3801,0.064541
0,2.5385,2.5536,0.56719,116.6307,0.94913,1746.4033,947.9507,0.059213
0,2.087,2.1974,0.65274,122.7103,0.78482,1444.0653,900.7375,0.064094
0,2.5053,2.5051,0.54175,117.1963,0.92614,1704.0955,943.8761,0.056821
0,2.8095,2.7838,0.58278,109.2343,0.92741,1706.4331,936.0564,0.064312
0,2.7041,2.557,0.51856,120.597,0.94692,1742.3245,920.3311,0.083092
0,2.8061,2.8168,0.51581,118.2159,0.94086,1731.1892,888.0086,0.11927
0,2.866,2.9512,0.51962,116.1481,0.94148,1732.3255,869.2059,0.14145
0,3.1529,3.3261,0.56975,109.1388,0.90989,1674.1937,840.1761,0.16442
0,2.4694,2.8726,0.58374,120.0423,0.80484,1480.9057,822.8298,0.16802
0,2,2.327,0.5644,119.9728,0.67466,1241.374,713.3362,0.18522
0,2.7865,3.0201,0.6284,122.6987,0.80346,1478.3673,826.883,0.14917
0,2.9,3.0541,0.48548,121.1102,0.93604,1722.3159,838.6421,0.15889
0,2.7843,2.952,0.51612,128.1913,0.90312,1661.7443,833.0781,0.1636
0,2.2609,2.2874,0.63064,117.4684,0.79077,1455.0084,895.4732,0.042758
0,2.5049,2.8401,0.55012,129.9461,0.79326,1459.5917,802.5276,0.16868
0,2.7404,2.9612,0.5219,127.3381,0.88555,1629.4102,839.2758,0.16026
0,2.6429,2.7649,0.58427,127.2348,0.79074,1454.9573,804.2979,0.16237
0,2.766,2.7765,0.6169,124.6406,0.78938,1452.4555,808.4522,0.15474
0,2.5784,2.71,0.59811,131.5527,0.7991,1470.339,783.9943,0.18591
0,2.5524,2.7171,0.58611,131.1001,0.81507,1499.7322,782.836,0.18905
0,2.4907,2.7435,0.59328,130.6069,0.80658,1484.1123,791.8319,0.18856
0,2.5327,2.8477,0.58096,125.4135,0.80818,1487.0571,774.4899,0.20183
0,2.3652,2.9344,0.54731,124.5527,0.82324,1514.7567,770.7104,0.21262
0,2.4727,3.0216,0.55876,119.2789,0.8117,1493.5335,765.1211,0.2218
0,3.1,3.7018,0.65121,113.3794,0.83064,1528.3796,768.7819,0.23
0,2.4602,3.2542,0.4915,111.4657,0.8109,1492.0601,791.2382,0.20881
0,2.6075,3.4295,0.46679,107.302,0.80144,1474.653,815.3005,0.18428
0,3.2135,3.8777,0.55272,112.4081,0.8006,1473.1021,839.0819,0.16497
0,3.494,4.3792,0.60445,107.1917,0.80359,1478.6148,775.9952,0.22455
0,3.2308,4.3651,0.56489,109.2794,0.81295,1495.8227,744.4313,0.2658
0,2.2748,3.719,0.41744,133.3873,0.81501,1499.6106,742.8838,0.27823
0,2.3047,3.4216,0.43085,132.7856,0.80642,1483.811,741.4183,0.27439
0,2.4958,3.475,0.45633,129.2597,0.80263,1476.8446,737.097,0.27629
0,2.4667,3.4839,0.46151,121.5099,0.79986,1471.737,738.7512,0.27207
0,2.4262,3.4943,0.4673,121.1977,0.80204,1475.7463,743.0439,0.27064
0,2.5652,3.6283,0.50063,122.224,0.79614,1464.8958,741.2994,0.27202
0,2.418,3.426,0.4701,120.7249,0.7884,1450.6526,743.5747,0.2697
0,2.5614,3.7239,0.49462,112.626,0.77702,1429.7087,739.0577,0.28394
0,2.7273,3.8984,0.48579,106.8188,0.79966,1471.3727,750.8218,0.27559
0,3,4.1631,0.54831,99.9493,0.78878,1451.3586,748.3508,0.27832
0,3.1702,4.4249,0.5724,93.9006,0.78307,1440.846,748.6572,0.27074
0,3.4138,4.6963,0.61345,88.1762,0.7814,1437.7755,762.7436,0.25014
0,3.8333,4.8892,0.65367,83.4316,0.78743,1448.8685,781.6863,0.22197
0,3.6923,4.6649,0.51763,90.9974,0.9052,1665.5736,837.0742,0.1826
0,3.859,4.6517,0.67829,86.8603,0.78933,1452.3651,776.5132,0.21495
0,3.5684,4.5911,0.54662,97.2434,0.91829,1689.6579,775.1796,0.2429
0,3.2316,4.4287,0.61344,95.8357,0.80572,1482.5238,727.5782,0.27282
0,3.0098,4.1224,0.5776,103.3088,0.80854,1487.7081,724.2808,0.27567
0,3.0721,4.0335,0.50305,112.4406,0.93371,1718.0254,764.6825,0.26138
0,2.5667,3.7467,0.49104,113.8836,0.80234,1476.3116,723.2628,0.27715
0,2.4597,3.6005,0.4793,118.4798,0.80404,1479.4412,723.0175,0.27898
0,2.6429,3.6803,0.45739,125.1708,0.91152,1677.201,766.6875,0.26367
0,2.648,3.6869,0.46054,124.1742,0.90578,1666.6373,764.7434,0.26172
0,2.432,3.5812,0.47347,118.4154,0.79966,1471.3652,725.4359,0.27846
0,2.6612,3.749,0.46858,122.9851,0.89592,1648.5003,753.1087,0.27376
0,2.6721,3.828,0.45841,122.9281,0.9018,1659.3146,767.0087,0.27529
0,2.5968,3.889,0.44793,120.0049,0.89794,1652.2023,771.1091,0.27263
0,2.6167,3.7772,0.46975,117.5123,0.89293,1642.9963,766.0633,0.26638
0,2.7009,3.791,0.4918,117.6406,0.88847,1634.7937,771.1928,0.25298
0,2.9245,3.6883,0.53119,113.9667,0.87498,1609.9626,772.0129,0.23294
0,2.9307,3.507,0.55155,108.6728,0.83038,1527.9005,764.6953,0.21445
0,2.6727,3.2613,0.5188,116.5612,0.82383,1515.8481,778.1815,0.1943
0,2.4828,3.1071,0.51931,122.4217,0.81539,1500.3105,771.7362,0.19235
0,2.4397,3.0692,0.54289,125.2081,0.80461,1480.486,741.783,0.21704
0,2.2705,2.9545,0.53936,129.8152,0.78839,1450.6444,730.768,0.22494
0,2.2213,2.8311,0.55236,131.4303,0.76388,1405.5469,709.9275,0.2307
0,2.104,2.7262,0.54662,132.8672,0.74739,1375.1911,701.6456,0.23055
0,2.1322,2.6698,0.5813,134.1729,0.73519,1352.7541,691.5524,0.23982
0,2.1157,2.5756,0.57344,133.2857,0.71852,1322.0784,676.7674,0.23949
0,2.0164,2.499,0.58793,134.0799,0.70111,1290.0456,664.7343,0.24392
0,2,2.4119,0.57972,135.7631,0.6953,1279.3489,647.0828,0.25717
0,1.896,2.3765,0.57313,132.8835,0.66649,1226.3489,629.9161,0.26144
0,1.864,2.2402,0.58273,136.1583,0.65439,1204.0862,611.3249,0.26715
0,1.7176,2.1546,0.57055,137.5247,0.64057,1178.6576,599.2885,0.26384
0,1.7364,2.0953,0.57949,137.6771,0.63501,1168.4205,586.1948,0.26874
0,1.6364,2.0114,0.5834,138.3058,0.61367,1129.1513,571.7033,0.27432
0,1.6061,1.9592,0.58977,138.1896,0.59617,1096.9583,558.0986,0.28423
0,1.5896,1.8959,0.5776,140.7145,0.60111,1106.0508,545.4089,0.30256
0,1.4963,1.809,0.58522,139.5638,0.55534,1021.8178,530.9872,0.31255
0,1.5227,1.7585,0.60014,140.1942,0.55552,1022.1571,516.6092,0.3316
0,1.4552,1.7242,0.59797,138.6217,0.54072,994.9279,510.2831,0.34368
0,1.3971,1.6874,0.59896,139.9009,0.52608,967.9877,498.89,0.36344
0,1.4161,1.5962,0.58872,144.2543,0.5446,1002.0569,484.5777,0.3871
0,1.3551,1.5743,0.59366,143.1853,0.51871,954.4197,476.9886,0.40072
0,1.2837,1.5143,0.58752,146.2353,0.50272,925.0091,463.7937,0.4235
0,1.2766,1.52,0.58944,144.5419,0.49711,914.6903,455.0207,0.44325
0,1.2308,1.4596,0.59003,148.2,0.48316,889.014,450.4777,0.4503
0,1.2183,1.4751,0.6012,147.4895,0.48056,884.2352,447.2919,0.45941
0,1.227,1.4744,0.60579,147.1063,0.4875,897.0014,444.3262,0.46511
0,1.234,1.4331,0.59986,147.3002,0.47802,879.5576,437.9474,0.47367
0,1.2357,1.4456,0.60322,145.7702,0.47911,881.567,436.9527,0.47467
0,1.2411,1.4506,0.59254,145.8556,0.4837,890.0012,438.6082,0.47199
0,1.2183,1.4423,0.59631,147.2684,0.47587,875.6053,437.5425,0.47266
0,1.2308,1.4868,0.5811,145.437,0.4853,892.9442,442.0009,0.47036
0,1.2183,1.4775,0.59481,145.9411,0.47515,874.2734,438.5686,0.47406
0,1.2098,1.4644,0.58592,146.1359,0.47475,873.5412,437.7459,0.47506
0,1.2168,1.4716,0.5805,146.4182,0.47738,878.3801,438.995,0.47383
0,1.2254,1.4503,0.58115,146.1049,0.47661,876.9652,434.3124,0.47935
0,1.2014,1.4247,0.57787,149.0148,0.474,872.1653,435.373,0.47902
0,1.2183,1.4674,0.58658,145.7012,0.47605,875.9299,437.5457,0.47377
0,1.2394,1.4413,0.58299,149.089,0.48725,896.5406,437.1733,0.4757
0,1.2042,1.4411,0.59357,147.7558,0.47047,865.662,434.407,0.47867
0,1.2042,1.4575,0.5864,145.5277,0.47041,865.56,434.6622,0.47812
0,1.2308,1.4422,0.56933,149.2262,0.48647,895.1027,431.7364,0.48636
0,1.2028,1.4461,0.57656,146.8042,0.47309,870.4807,430.8923,0.48586
0,1.2028,1.4376,0.57562,146.6014,0.47228,868.9891,429.1411,0.48722
0,1.2042,1.4505,0.58607,146.0513,0.46895,862.8607,431.8906,0.4824
0,1.1958,1.4427,0.58709,149.1235,0.46895,862.8607,431.952,0.48781
0,1.1875,1.4577,0.57598,146.2147,0.46973,864.3115,433.3535,0.48206
0,1.2042,1.4738,0.58455,146.2212,0.46968,864.2104,434.5195,0.48302
0,1.2098,1.4322,0.57565,147.8287,0.47223,868.9027,430.997,0.4829
0,1.1806,1.442,0.58194,147.976,0.46664,858.6229,432.1854,0.48343
0,1.1875,1.4433,0.57899,147.5743,0.46895,862.8638,434.3029,0.47976
0,1.1875,1.4422,0.57736,149.0716,0.46962,864.1093,434.9147,0.47746
0,1.1862,1.4255,0.57907,148.8709,0.47233,869.0902,431.813,0.48331
0,1.1875,1.4465,0.57606,146.8612,0.46935,863.6038,435.0693,0.4791
0,1.1544,1.4207,0.5613,150.517,0.47384,871.8651,432.9722,0.4812
0,1.1862,1.4333,0.57723,149.5643,0.4715,867.5643,431.8371,0.48388
0,1.1862,1.4391,0.56816,148.5164,0.4739,871.9679,433.2564,0.48236
0,1.1944,1.4219,0.57675,149.6844,0.47287,870.073,429.6401,0.48736
0,1.1862,1.4301,0.56864,148.4566,0.47468,873.4149,431.0376,0.4859
0,1.1633,1.441,0.56558,149.6015,0.46962,864.1093,429.8888,0.48984
0,1.2014,1.4291,0.57611,149.4669,0.49302,907.1649,431.5941,0.48718
0,1.1944,1.4095,0.56989,150.2556,0.47362,871.4539,430.1669,0.48835
0,1.1862,1.417,0.57686,150.4686,0.47451,873.1039,427.8148,0.49628
0,1.2014,1.4184,0.57836,151.5861,0.47593,875.7073,429.7506,0.4932
0,1.1781,1.4112,0.56511,151.9294,0.47239,869.1913,430.6295,0.49038
0,1.2254,1.4521,0.58544,146.9142,0.49075,902.9874,434.7049,0.48006
0,1.2378,1.4651,0.57437,147.7937,0.48441,891.3123,441.1691,0.46774
0,1.2535,1.4543,0.58957,150.1794,0.49587,912.4062,449.3499,0.45014
0,1.2297,1.468,0.55806,150.3762,0.49945,918.9966,458.2394,0.43241
0,1.2297,1.4828,0.55918,149.3031,0.50767,934.116,463.5317,0.41847
0,1.3287,1.5709,0.56548,145.9462,0.52334,962.9471,480.3425,0.39326
0,1.3972,1.5807,0.55935,147.5048,0.55202,1015.7219,492.989,0.36905
0,1.3972,1.6567,0.57022,144.087,0.55359,1018.6037,502.2932,0.35413
0,1.4964,1.7413,0.56281,143.1973,0.58566,1077.615,519.4192,0.33346
0,1.5072,1.7876,0.56734,141.197,0.58815,1082.1922,533.9882,0.3039
0,1.625,1.869,0.55709,140.502,0.62567,1151.2325,550.7776,0.28924
0,1.6866,1.9337,0.55022,139.3847,0.63285,1164.4358,567.8898,0.27114
0,1.694,2.0067,0.55135,138.8804,0.63762,1173.2142,584.1279,0.26552
0,1.814,2.0948,0.5594,135.6615,0.65537,1205.8829,596.9709,0.26691
0,1.9225,2.2252,0.54067,133.8913,0.69329,1275.6514,618.1261,0.25889
0,1.9922,2.3317,0.53845,131.3793,0.72205,1328.5673,630.3903,0.261
0,2.112,2.4336,0.53809,130.3463,0.7478,1375.9491,648.6842,0.25511
0,2.2066,2.5463,0.55474,126.5785,0.76036,1399.0687,663.0519,0.24919
0,2.2602,2.6571,0.53229,124.7235,0.79519,1463.1537,679.6654,0.24576
0,2.3083,2.7608,0.55481,122.0879,0.78652,1447.1876,690.4839,0.24661
0,2.2957,2.8535,0.59032,113.2986,0.71957,1324.0121,678.4496,0.24925
0,3.0769,3.1533,0.60838,113.2269,0.9382,1726.286,966.0557,0.070805
0,2.7568,3.0757,0.53425,113.9655,0.93036,1711.8704,962.1005,0.076751
0,2.7013,2.984,0.50693,109.4173,0.93791,1725.751,957.7112,0.081537
0,2.8,2.994,0.52076,108.8535,0.93582,1721.9044,966.4436,0.08059
0,2.7273,2.9999,0.50278,108.5841,0.93876,1727.3187,967.169,0.087577
0,2.6329,2.9724,0.51345,112.134,0.94343,1735.9033,969.6474,0.091028
0,2.6203,2.9062,0.50908,110.1554,0.9433,1735.6738,960.704,0.088048
0,2.6623,2.8024,0.54767,109.6833,0.91713,1687.5178,960.12,0.079237
0,2.72,2.7984,0.57503,110.8955,0.92623,1704.2651,966.5845,0.062742
0,2.6364,2.8487,0.58186,110.6748,0.92701,1705.6953,966.5092,0.074107
0,2.6538,2.8434,0.5558,111.5083,0.9317,1714.3267,958.7151,0.074994
0,2.4881,2.6223,0.54688,116.1423,0.93949,1728.661,975.978,0.059265
0,2.3563,2.4832,0.5649,121.5306,0.90812,1670.9364,954.353,0.073846
0,2.3977,2.5557,0.54772,122.2942,0.93803,1725.9667,963.4566,0.078564
0,2.3407,2.5295,0.52221,121.8832,0.93428,1719.0767,972.2106,0.068761
0,2.2527,2.5387,0.53144,118.2799,0.88921,1636.1436,956.2846,0.078374
0,2.3478,2.5616,0.5162,122.3053,0.93779,1725.5348,973.5393,0.072529
0,2.4494,2.7042,0.51716,117.0662,0.93206,1714.9924,972.7428,0.07345
0,2.3053,2.5541,0.49498,120.7134,0.93393,1718.4273,968.393,0.070985
0,2.3548,2.6642,0.50896,118.6564,0.93749,1724.9757,963.8573,0.070615
0,2.3656,2.5262,0.50821,121.7696,0.94805,1744.4039,970.6503,0.065109
0,2.4066,2.5839,0.52341,118.723,0.93393,1718.4273,970.0816,0.063656
0,2.413,2.4868,0.5049,119.81,0.92528,1702.5202,977.5716,0.057603
0,2.3696,2.4872,0.50893,120.3524,0.94156,1732.4622,965.705,0.057705
0,2.4396,2.3454,0.52643,122.8396,0.94528,1739.3232,968.9322,0.053409
0,2.3956,2.2697,0.55177,124.299,0.89655,1649.6434,943.8559,0.058834
0,2.5934,2.4693,0.54237,121.5637,0.91089,1676.0362,951.2222,0.061556
0,2.5591,2.4797,0.52625,120.0443,0.92129,1695.1819,939.2358,0.064646
0,2.117,2.2047,0.59703,124.7542,0.81429,1498.3002,921.4959,0.061784
0,2.5155,2.4439,0.50811,123.1277,0.87621,1612.2173,923.9369,0.078247
